Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,,227226945,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.",,,,58692,Pelophylax perezi,,Europe herpetology frog newt lizard snake salamander,,,494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,,,,,Published,Atlas of Amphibians and Reptiles in Europe,edited book,,,1997
Assessment,,,227226945,"Pleguezuelos, J.M., Márquez, R. and Lizana, M.",,,,58692,Pelophylax perezi,,,,,pp 584,Madrid,Dirección General de la Conservación de la naturaleza-Associación Herpetológica Española,,,,,,Atlas y Libro Rojo de los Anfibios y Reptiles de España,Book,,,2002
Assessment,,,227226945,"Pleguezuelos, J.M",,,,58692,Pelophylax perezi,,,,,,Las Palmas de Gran Canarias,Asociacion Herpetologica Española,,,,,Published,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,book,,,1997
Assessment,,,227226945,"Martínez-Solano, Í., Bosch, J. and García-París, M.",,,,58692,Pelophylax perezi,,,1,,238-244,,,,Conservation Biology,,,Published,Demographic trends and community stability in a montane amphibian assemblage,journal article,,17,2003
Assessment,,,227226945,"García-París, M. and Martín, C.",,,,58692,Pelophylax perezi,,,,,135-138,"Nijmegen, Netherlands",,"J.J. van Gelder, H. Strijbosch and P.J. Bergers",Proceedings. 4th Ordinary General Meeting of the Societas Europaea Herpetologica,,,Published,Amphibians of the Sierra del Guadarrama (1800-2430m altitude),book section,,,1987
Assessment,,,227226945,"Soares, C., Alves de Matos, A., Arntzen, J.W., Carretero, M. and Loureiro, A.",,,,58692,Pelophylax perezi,,,,,1,,,,FrogLog,,,Published,Amphibian mortality in a national park in the north of Portugal,journal article,,56,2003
Assessment,,,227226945,"Plötner, J.",,,,58692,Pelophylax perezi,,"Rana ridibunda, systematics, genetics",,,191-201,,,,Journal of Zoological Systematics and Evolutionary Research,,,Published,"Genetic diversity in mitochondrial 12S rDNA of western Palearctic water frogs (Anura, Ranidae) and implication for their systematics",journal article,,36,1998
Assessment,,,227226945,"Plötner, J.",,,,58692,Pelophylax perezi,,,,,,Bielefeld,Laurenti-Verlag,,,,,,Die Westpaläarkischen Wasserfrösche von Märtyrern der Wissenschaft zur Biologischen Sensation,Book,,,2005
Assessment,,,227226945,"Wicherley, J., Doran, S. and Beebee, T.J.C.",,,,58692,Pelophylax perezi,,,13(1),,43-50,,,,Herpetological Journal,,,,Tracing aliens: identification of introduced water frogs in Britain by male advertisement call characteristics,Journal Article,,,2003
Assessment,,,227226945,"Fernández-Cardenete, J.R., Luzón Ortega, J.M., Pérez Contreras, J., Pleguezuelos, J.M. and Tierno de Figueroa, M.",,,,58692,Pelophylax perezi,,,1,,20-21,,,,Boletín de la Asociación Herpetológica Española,,,Published,Nuevos límites altitudinales para seis especies de herpetos de la península Ibérica),journal article,,11,2000
Assessment,,,227226945,IUCN,21-Jul-22,,,58692,Pelophylax perezi,,,21-Jul-22,,,,,,,,,,The IUCN Red List of Threatened Species. Version 2022-1,electronic source,www.iucnredlist.org,,2022
Assessment,,,227226945,IUCN,28-Oct-24,,,58692,Pelophylax perezi,,,28-Oct-24,,,,,,,,,,The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,,2024
Assessment,,,227226945,"Saura-Mas, S. and Benejam, L",,,,58692,Pelophylax perezi,,,2,,245-252. https://doi.org/10.32800/abc.2019.42.0245,,,,Animal Biodiversity and Conservation,,,Published,Effects of the invasive crayfish <i>Procambarus clarkii</i> on growth and development of <i>Pelophylax perezi</i> tadpoles in field conditions,journal article,,42,2019
Assessment,,,227229041,"Arntzen, J.W. and Sket, B.",,,,18377,Proteus anguinus,,,4,,699-707,,,,Journal of Zoology,,,Published,"Morphometric analysis of black and white European cave salamanders, <i>Proteus anguinus</i>",journal article,,241,1997
Assessment,,,227229041,"Sket, B. and Arntzen, J.W.",,,,18377,Proteus anguinus,,,1,,33-53,,,,Bijdragen tot de Dierkunde,,,Published,"A black, non-troglomorphic amphibian from the karst of Slovenia: <i>Proteus anguinus parkelj</i> n. ssp. (Urodela: Proteidae)",journal article,,64,1994
Assessment,,,227229041,"Briegleb, W.",,,,18377,Proteus anguinus,,,,,271-334,,,,Zeitschrift fuer Morphologie und Ökologie der Tiere,,,Published,"Zur Biologie und Ökologie des Grottenolms (<i>Proteus anguinus</i> Laurent, 1768)",journal article,,51,1962
Assessment,,,227229041,"Vogrin, N.",,,,18377,Proteus anguinus,,,,,01-Feb,,,,FrogLog,,,Published,The status of amphibians in Slovenia,journal article,,20,1997
Assessment,,,227229041,"Kalezic, M. and Dzukic, G.",,,,18377,Proteus anguinus,,,,,02-Mar,,,,FrogLog,,,Published,Amphibian status in Serbia and Montenegro (FR Yugoslavia),journal article,,45,2001
Assessment,,,227229041,"Kletečki, E., Jalzić, B. and Rada, T.",,,,18377,Proteus anguinus,,,,,227-231,,,,Mémoires de Biospéologie,,,Published,"Distribution of the olm (<i>Proteus anguinus</i>, Laur.) in Croatia",journal article,,23,1996
Assessment,,,227229041,"Hervant, F., Mathieu, J. and Durand, J.-P.",,,,18377,Proteus anguinus,,,,,1427-1432,,,,Canadian Journal of Zoology,,,Published,"Metabolism and circadian rhythm in the European blind salamander (<i>Proteus anguinus</i>) and a facultative cave dweller, the Pyrenean newt (<i>Euproctus asper</i>)",journal article,,78,2000
Assessment,,,227229041,"Hervant, F., Mathieu, J. and Durand, J.-P.",,,,18377,Proteus anguinus,,,,,269-281,,,,Journal of Experimental Biology,,,Published,"Behavioural, physiological and metabolic responses to long-term starvation and refeeding in a blind cave-dwelling (<i>Proteus anguinus</i>) and a surface-dwelling (<i>Euproctus asper</i>) salamander",journal article,,204,2001
Assessment,,,227229041,"Arntzen, J.W. and Sket, B.",,,,18377,Proteus anguinus,,,03-Apr,,165-166,,,,Herpetozoa,,,Published,Speak of the Devil: the taxonomic status of <i>Proteus anguinus parkelj</i> revisited (Caudata: Proteidae),journal article,,8,1996
Assessment,,,227229041,"Böhme, W., Grossenbacher, K. and Thiesmeier, B.",,,,18377,Proteus anguinus,,,,,,Wiebelsheim,AULA-Verlag,,,,,Published,"Handbuch der Reptilien und Amphibien Europas, band 4/I:Schwanzlurche (Urodela)",book,,,1999
Assessment,,,227229041,"Dolce, S. and Pichl, E.",,,,18377,Proteus anguinus,,,,,245-254,,,,Atti del Museo Civico di Storia Naturale di Trieste,,,Published,Le attuali conoscenze sulla diffusione de <i>Proteus anguinus</i> Laurent 1768 in territorio Italiano,journal article,,32,1982
Assessment,,,227229041,"Sket, B.",,,,18377,Proteus anguinus,,,3,,263-280,,,,Journal of Biogeography,,,Published,Distribution of <i>Proteus</i> (Amphibia: Urodela: Proteidae) and its possible explanation,journal article,,24,1997
Assessment,,,227229041,"Grillitsch, H. and Tiedemann, F.",,,,18377,Proteus anguinus,,,03-Apr,,139-148,,,,Herpetozoa,,,Published,Die Grottenolm-Typen Leopold FITZINGERs (Caudata: Proteidae: <i>Proteus</i>),journal article,,7,1994
Assessment,,,227229041,"Vogrin, M.",,,,18377,Proteus anguinus,,,,,99-106,,Municipality Kidricevo,M. Vogrin,Nature in municipality Kidricevo,,,Published,Amphibians,book section,,,2002
Assessment,,,227229041,"Thorn, R.",,,,18377,Proteus anguinus,,,,,376 pp,Paris,Éditions Paul Lechevalier,,,,,,"Les salamandres d’Europe, d’Asia, et d’Afrique du Nord",Book,,,1968
Assessment,,,227229041,"Griffiths, R.A.",,,,18377,Proteus anguinus,,"Newts, Salamanders, Europe, natural history",,,,London,Poyser Natural History,,,,,,Newts and Salamanders of Europe,Book,,,1996
Assessment,,,227229041,"Arnold, E.N",,,,18377,Proteus anguinus,,,,,288,,Princeton University Press,,,,,Published,Reptiles and Amphibians of Europe,book,,,2003
Assessment,,,227229041,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.",,,,18377,Proteus anguinus,,Europe herpetology frog newt lizard snake salamander,,,494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,,,,,Published,Atlas of Amphibians and Reptiles in Europe,edited book,,,1997
Assessment,,,227229041,"Gorički, S. and Trontelj, P.",,,,18377,Proteus anguinus,,,,,31–41,,,,Gene,,,Published,Structure and evolution of the mitochondrial control region and flanking sequences in the European cave salamander <i>Proteus anguinus</i>,journal article,,378,2006
Assessment,,,227229041,"Martel, A., Spitzen-van der Sluijs, A., Blooi, M., Bert, M., Ducatelle, R., Fisher, M.C., Woeltjes, A., Bosman, W., Chiers, K., Bossuyt, F. and Pasmans, F.",,,,18377,Proteus anguinus,,,38,,15325-15329. https://doi.org/10.1073/pnas.1307356110,,,,Proceedings of the National Academy of Sciences of the United States of America,,,Published,<i>Batrachochytrium salamandrivorans</i> sp. nov. causes lethal chytridiomycosis in amphibians,journal article,www.pnas.org/cgi/doi/10.1073/pnas.1307356110,110,2013
Assessment,,,227229041,"O'Hanlon, S., Rieux, A., Farrer, R., Rosa, G.M., Waldman, B., Bataille, A., Kosch, T., Murray, K., Brookes, L., Brankovics, B., Martel, A., Pasmans, F., Sanchez, A., Cunningham, A., Schmidt, B., Miaud, C., Soto-Azat, C., Gower, D.J., Schmeller, D., Loyau, A., Courtois, E., Wombwell, E., Toledo, L.F., Clare, F., Spagnoletti, M., Smith, F., Höglund, J., Vörös, J., Zamudio, K.R., Berger, L., Skerratt, L., Fumagalli, M., Böll, S., Martin, M., Wales, N., Ghosh, P., Verster, R., Meurling, S., Minting, P., Doherty-Bone, T.M., Jenkinson, T., James, T.J., Gilbert, T., Shelton, J., Wierzbicki, C., Hintz, W., Tessa, G., Aanensen, D., Weldon, C., Bosch, J., Balloux, F., Garner, T.W.J. and Fisher, M.C.",,,,18377,Proteus anguinus,,,,,621-627,,,,Science,,,Published,Recent Asian origin of chytrid fungi causing global amphibian declines.,journal article,,6389,2018
Assessment,,,227229041,"Martel, A., Blooi, M., Adriaensen, C., Van Rooij, P., Beukema, W., Fisher, M.C., Farrer, R.A., Schmidt, B.R., Tobler, U., Goka, K. and Lips, K.R.",,,,18377,Proteus anguinus,,,,,630-631,,,,Science,,,Published,Recent introduction of a chytrid fungus endangers Western Palearctic salamanders,journal article,,346,2014
Assessment,,,227229041,"Stanković, D., Lužnik, M. and Poboljšaj, K",,,,18377,Proteus anguinus,,,,,32-44,Exeter,Pelagic Publishing,A. Heatwole and J.W. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Conservation and declines of amphibians in Slovenia,book section,,11,2015
Assessment,,,227229041,"Jelić, D., Kuljerić, M., Koren, T., Treer, D., Šalamon, D., Lončar, M., Podnar Lešić, M., Janev Hutinec, B., Bogdanović, T., Mekinić, S. and Jelić, K",,,,18377,Proteus anguinus,,,,,,Zagreb,Ministry of Environment and Nature Protection: State Institute for Nature Protection,,,,,Published,Red Book of Amphibians and Reptiles of Croatia,book,,,2012
Assessment,,,227229041,"Martel, A., Vila‐Escale, M., Fernández‐Giberteau, D., Martinez‐Silvestre, A., Canessa, S., Van Praet, S., Pannon, P., Chiers, K., Ferran, A., Kelly, M. and Picart, M.",,,,18377,Proteus anguinus,,,2,,e12707,,,,Conservation Letters,,,Published,Integral chain management of wildlife diseases,journal article,,13,2020
Assessment,,,227229041,"Gilbert, M.J., Spitzen-van der Sluij, A.M., Canessa, S., Bosch, J., Cunningham, A.A., Grasselli, E., Laudelout, A., Lötters, S., Miaud, C., Salvidio, S., Veith, M., Martel, A. and	Pasmans, F.",,,,18377,Proteus anguinus,,,,,150,"Nijmegen, the Netherlands",EU Commission,,,,,Published,"Mitigating	<i>Batrachochytrium salamandrivorans</i> in Europe. <i>Batrachochytrium salamandrivorans</i> Action Plan for European urodeles.",report,http://bsaleurope.com/wp-content/uploads/2021/03/Bsal-Action-Plan.pdf,,2020
Assessment,,,227229041,"Hudoklin, A. and Aljančič, G.",,,,18377,Proteus anguinus,,,,,212-227,,,,Zbornik Jamarskega kluba Novo mesto,,,Published,Pregled razširjenosti človeške ribice ter njenega odkrivanja na nizkem dolenjskem krasu.,journal article,,Dolenjski kras 7,2017
Assessment,,,227229041,"Koller Šarić, K., Jelić, D., Konrad Kovač, P., Jalžić, B., Aljančič, G., Sremac, J., Karaica, B., Bedek, J., Lukić, M., Lukač, M., Lewarne, B., Balász, G., Holtzr, S., Legović, S., Božić, V., Bressi, N., Cizelj, I., Sket, B., Budić, M., Herceg, G., Barude, S., Göritz, F., Hermes, R., Hildebrandt, T. B., Mutschmann, F., Szentiks, C. A., Rnjak, G., Jalžić, V., Buzjak, N., Basara, D., Cvitanović, H., Ćukušić, I. and Polić, G.",,,,18377,Proteus anguinus,,,,,253,Zagreb,,,Association Hyla,,,Published,Proteus,report,,,2019
Assessment,,,227229041,"Kostanjšek, R., Zakšek, V., Bizjak-Mali, L. and Trontelj, P.",,,,18377,Proteus anguinus,,,,,,,Elsevier Science,"F. Malard, C. Griebler and S. Retaux",Groundwater Ecology and Evolution,,,Published,"The Olm (<i>Proteus anguinus</i>), a flagship groundwater species.",book section,,,2022
Assessment,,,227229041,"Thein, J., Reck, U., Dittrich, C., Martel, A., Schulz, V. and Hansbauer, G",,,,18377,Proteus anguinus,,,3,,227-229,,,,Salamandra,,,Published,"Preliminary report on the occurrence of <i>Batrachochytrium salamandrivorans</i> in the Steigerwald, Bavaria, Germany.",journal article,,56,2020
Assessment,,,227229041,"Frost, D.R. ",,,,18377,Proteus anguinus,,,,,,"New York, USA",American Museum of Natural History,,,,,,Amphibian Species of the World: an Online Reference. Version 6.1,electronic source,https://amphibiansoftheworld.amnh.org,,2022
Assessment,,,227229041,"Nguyen, T.T., Nguyen, T.V., Ziegler, T., Pasmans, F. and Martel, A.",,,,18377,Proteus anguinus,,,,,554-556,,,,Amphibia-Reptilia,,,Published,Trade in wild anurans vectors the urodelan pathogen <i>Batrachochytrium salamandrivorans</i> into Europe,journal article,,38,2017
Assessment,,,227229041,"Aljančič, G., Aljančič, M. and Golob, Z. ",,,,18377,Proteus anguinus,,,1,,67,,,,Natura Sloveniae,,,Published,Salvaging the washed-out <i>Proteus</i>.,journal article,,18,2016
Assessment,,,227229041,"Aljančič, G., Năpăruș-Aljančič, M., Stanković, D., Pavićević, M., Gorički, Š., Kuntner, M. and Merzlyakov, L. ",,,,18377,Proteus anguinus,,,,,,Kranj,Society for Cave Biology,,CEPF final project completion report,,,Published,A survey of the distribution of <i>Proteus anguinus</i> by environmental DNA sampling,report,,,2014a
Assessment,,,227229041,"Aljančič, G., Gorički, Š., Năpăruş, M., Stanković, D. and Kuntner, M.",,,,18377,Proteus anguinus,,,,,71-75,Radolfzell,EuroNatur,P. Sackl et al.,Dinaric Karst Poljes - Floods for Life.,,,Published,Endangered <i>Proteus</i>: combining DNA and GIS analyses for its conservation.,book section,,,2014b
Assessment,,,227229041,"Aljančič, M., Bulog, B., Kranjc, A., Josipovič, D., Sket, B. and Skoberne, P.",,,,18377,Proteus anguinus,,,,,,Ljubljana,Vitrum,,,,,Published,<i>Proteus</i>: the mysterious ruler of Karst darkness.,book,,,1993
Assessment,,,227229041,"Balázs, G., Lewarne, B. and Herczeg, G.",,,,18377,Proteus anguinus,,,3,,160-166,,,,Annales Zoologici Fennici,,,Published,"<i>In situ</i> underwater tagging of aquatic organisms: a test using the cave-dwelling olm, <i>Proteus anguinus</i>",journal article,,52,2015
Assessment,,,227229041,"Bressi, N. and Dolce, S.",,,,18377,Proteus anguinus,,,,,266-271,Firenze,Edizioni Polistampa,"R. Sindaco, G. Doria, E. Razzetti and F. Bernini",Atlante degli Anfibi e die Rettili d’Italia /Atlas of Italian Amphibians and Reptiles.,,,Published,<i>Proteus anguinus</i>,book section,,,2006
Assessment,,,227229041,"Bulog, B.",,,,18377,Proteus anguinus,,,,,128-131,,Routedge,J. Gunn,Encyclopedia of Caves and Karst Science,,,Published,Amphibia: <i>Proteus</i>.,book section,,,2006
Assessment,,,227229041,"Bulog, B., Mihajl, K., Jeran, Z. and Toman, M.J.",,,,18377,Proteus anguinus,,,,,147-163,,,,"Water, Air, and Soil Pollution",,,Published,"Trace element concentrations in the tissues of <i>Proteus anguinus</i> (Amphibia, Caudata) and the surrounding environment.",journal article,,136,2002
Assessment,,,227229041,"Čučković, S.",,,,18377,Proteus anguinus,,,,,129-142,,,,Naš Krš,,,Published,The influence of the change in the water-course regime of the Trebišnjica water-system on the fauna of the karst underground region.,journal article,,9,1983
Assessment,,,227229041,"Gorički, Š., Niemiller, M. L. and Fenolio, D.",,3rd,,18377,Proteus anguinus,,,,,871-884,,Academic Press,"W.B. White, D.C. Culver and T. Pipan",Encyclopedia of Caves,,,Published,Salamanders,book section,,,2019
Assessment,,,227229041,"Gorički, Š., Stanković, D., Snoj, A., Kuntner, M., Jeffery, W. R., Trontelj, P., Pavićević, M., Grizelj, Z., Năpăruș-Aljančič, M. and Aljančič, G.",,,,18377,Proteus anguinus,,,,,45054,,,,Scientific Reports,,,Published,Environmental DNA in subterranean biology: range extension and taxonomic implications for <i>Proteus</i>.,journal article,,7,2017
Assessment,,,227229041,"Hudoklin, A.",,,,18377,Proteus anguinus,,,,,169-181,Postojna,Karst Research Institute ZRC SAZU,M. Prelovšek and N. Zupan-Hajna,Pressures and protection of the underground karst. Cases from Slovenia and Croatia.,,,Published,Are we guaranteeing the favourable status of <i>Proteus anguinus</i> in the Natura 2000 network in Slovenia?,book section,,,2011
